date,close,high,low,open,volume,market,return_1d,return_5d,return_10d,MA_5,MA_20,MA_gap,volatility_10,volume_change,RSI_14,MACD
2020-03-30,2626.64990234375,2631.800048828125,2545.280029296875,2558.97998046875,5751120000.0,US,0.03351600948370015,0.17397426342615274,0.100799215190982,2544.216015625,2633.8919921875,-89.67597656249973,0.05051952552680224,-0.07264978626724738,43.548369602194576,-156.84323298513755
2020-03-31,2584.590087890625,2641.389892578125,2571.14990234375,2614.68994140625,6576210000.0,US,-0.016012721914555605,0.05608561386651423,0.021904304448392642,2571.668017578125,2612.952990722656,-41.28497314453125,0.04794943778705289,0.1434659683679005,45.834379261142324,-142.68648933816212
2020-04-01,2470.5,2522.75,2447.489990234375,2498.080078125,5964000000.0,US,-0.04414243033166543,-0.0020440055882241515,0.03019052558085833,2570.656005859375,2579.9719848632812,-9.31597900390625,0.04702201519110425,-0.09309465482397916,49.70783460229334,-139.07017025174218
2020-04-02,2526.89990234375,2533.219970703125,2455.7900390625,2458.5400390625,6464190000.0,US,0.02282934723487151,-0.03922715491758055,0.0487716870264967,2550.02197265625,2555.119982910156,-5.098010253906068,0.04740209571904928,0.08386820925553318,44.10370270294782,-130.15288906827345
2020-04-03,2488.64990234375,2538.179931640625,2459.9599609375,2514.919921875,6096970000.0,US,-0.015137125124949469,-0.020783274627778403,0.07971208835719112,2539.457958984375,2530.933972167969,8.52398681640625,0.044928081054814634,-0.05680835495243797,54.021403201784764,-124.73447345081786
2020-04-06,2663.679931640625,2676.85009765625,2574.570068359375,2578.280029296875,6403840000.0,US,0.07033131865275055,0.014097816866965429,0.19052473759846533,2546.86396484375,2526.7899658203123,20.073999023437864,0.046609605716717094,0.05033155813461443,55.146367635350806,-105.10529108923356
2020-04-07,2659.409912109375,2756.889892578125,2657.669921875,2738.64990234375,7050410000.0,US,-0.0016030527844311804,0.028948429605645254,0.08665763391706371,2561.8279296875,2515.648962402344,46.17896728515598,0.03855775598204433,0.10096598291025383,61.074046736496825,-88.86914930314333
2020-04-08,2749.97998046875,2760.75,2663.300048828125,2685.0,5875710000.0,US,0.03405645287963033,0.1131268894834041,0.11085165190089752,2617.72392578125,2516.078967285156,101.64495849609375,0.039371152008588324,-0.16661442384201774,63.52503192067966,-67.91080884032317
2020-04-09,2789.820068359375,2818.570068359375,2762.360107421875,2776.989990234375,7899550000.0,US,0.014487410153376512,0.10404850851898062,0.06073982663878286,2670.307958984375,2531.537976074219,138.76998291015616,0.03514164930655967,0.3444417781000084,70.29753764416441,-47.53841760506839
2020-04-13,2761.6298828125,2782.4599609375,2721.169921875,2782.4599609375,5319530000.0,US,-0.010104660822607414,0.10968998902242699,0.08662699722887757,2724.903955078125,2534.068469238281,190.83548583984384,0.03286539015694101,-0.3266034141185258,72.69098399322328,-33.28418380221183
2020-04-14,2846.06005859375,2851.85009765625,2805.10009765625,2805.10009765625,5615730000.0,US,0.030572589146256046,0.068469234905709,0.0835323185073964,2761.37998046875,2557.064978027344,204.31500244140625,0.03263201019665694,0.05568161096939006,69.36239640654728,-15.00185915016209
2020-04-15,2783.360107421875,2801.8798828125,2761.5400390625,2795.639892578125,5208000000.0,US,-0.022030438529415775,0.04660815722619671,0.07690581979035338,2786.17001953125,2569.773486328125,216.39653320312527,0.033185638107708436,-0.07260498635083956,64.46265197124697,-5.5088446683903385
2020-04-16,2799.550048828125,2806.510009765625,2764.320068359375,2799.340087890625,5228810000.0,US,0.005816689462164515,0.018025610626781985,0.1331916813714329,2796.084033203125,2589.845983886719,206.23804931640598,0.027799523314594343,0.003995775729646711,59.15316087907474,3.282986444247399
2020-04-17,2874.56005859375,2879.219970703125,2830.8798828125,2842.429931640625,5804810000.0,US,0.026793594848223412,0.03037471527122837,0.13758366761086904,2813.03203125,2613.1044921875,199.92753906249982,0.02798415568065379,0.11015890804982398,68.25730988517597,16.11746474520396
2020-04-20,2823.159912109375,2868.97998046875,2820.429931640625,2845.6201171875,5228630000.0,US,-0.01788104803401469,0.022280331509960227,0.1344142498511307,2825.338037109375,2639.016491699219,186.32154541015598,0.02830577441667455,-0.09925906274279439,61.18529170375851,21.888996289989336
2020-04-21,2736.56005859375,2785.5400390625,2727.10009765625,2784.81005859375,5121010000.0,US,-0.030674795694063395,-0.03847424079100581,0.027360692284165156,2803.438037109375,2663.974499511719,139.4635375976559,0.023142556667449802,-0.02058282953660906,58.23265626888811,19.253153814828693
2020-04-22,2799.31005859375,2815.10009765625,2775.949951171875,2787.889892578125,5084920000.0,US,0.022930247703843776,0.00573046625528062,0.052605709953682966,2806.62802734375,2681.5734985351564,125.05452880859366,0.02389519502189693,-0.007047437907756526,68.86178301595598,21.974323911898864
2020-04-23,2797.800048828125,2844.89990234375,2794.260009765625,2810.419921875,5773530000.0,US,-0.0005394221197431159,-0.0006251004516717451,0.017389242357765733,2806.27802734375,2697.685498046875,108.592529296875,0.021687131682451566,0.13542199287304424,66.58422434117134,23.735418520472194
2020-04-24,2836.739990234375,2842.7099609375,2791.760009765625,2812.639892578125,5382810000.0,US,0.013918057304545428,-0.013156819683175058,0.01681826093630212,2798.714013671875,2708.018994140625,90.69501953124973,0.02165123980867205,-0.06767436906017632,71.29172584034085,27.951024510929983
2020-04-27,2878.47998046875,2887.719970703125,2852.889892578125,2854.64990234375,5203930000.0,US,0.014714069804799612,0.01959508851131342,0.042312005089272686,2809.77802734375,2724.869494628906,84.90853271484411,0.02154701821123503,-0.03323171354738508,65.69853606348353,34.26500535393461
2020-04-28,2863.389892578125,2921.14990234375,2860.7099609375,2909.9599609375,5691160000.0,US,-0.005242380698498916,0.04634644636651952,0.006089061238200966,2835.143994140625,2736.706494140625,98.4375,0.019594331991598584,0.09362731627827436,64.67565389498475,37.61760435528231
2020-04-29,2939.510009765625,2954.860107421875,2912.159912109375,2918.4599609375,6645640000.0,US,0.026583916282167053,0.05008375215223748,0.05610122165916431,2863.183984375,2754.452490234375,108.73149414062482,0.019335018843521852,0.16771273343220017,63.9255771836616,45.88785389716122
2020-04-30,2912.429931640625,2930.909912109375,2892.469970703125,2930.909912109375,6544980000.0,US,-0.009212446303987654,0.04097143498889899,0.040320723274710035,2886.1099609375,2776.5489868164063,109.56097412109375,0.019895895528287553,-0.015146772921795337,59.18081419879156,49.68422147815272
2020-05-01,2830.7099609375,2869.090087890625,2821.610107421875,2869.090087890625,4759810000.0,US,-0.028059034078492195,-0.002125689812120135,-0.015254542177734698,2884.903955078125,2791.7394897460936,93.16446533203134,0.020508045306774907,-0.27275408022637193,54.788712562162274,45.57340956696362
2020-05-04,2842.739990234375,2844.239990234375,2797.85009765625,2815.010009765625,4735930000.0,US,0.004249827591976452,-0.012416271948000435,0.006935518615511338,2877.75595703125,2809.443994140625,68.31196289062518,0.01970380606209167,-0.005017006981371086,49.744169360297356,42.79299334607367
2020-05-05,2868.43994140625,2898.22998046875,2863.550048828125,2868.8798828125,5140290000.0,US,0.009040556385797371,0.0017636609115700974,0.04819184669393661,2878.765966796875,2819.681994628906,59.08397216796902,0.016358370468158075,0.08538132953823219,56.9523285882835,42.17707368420315
2020-05-06,2848.419921875,2891.110107421875,2847.64990234375,2883.139892578125,4892570000.0,US,-0.006979410390386298,-0.03098818768706557,0.017543559753405935,2860.54794921875,2829.1324951171873,31.415454101562773,0.015388487204315923,-0.048191833534683814,53.96857747718134,39.61682653712023
2020-05-07,2881.18994140625,2901.919921875,2876.47998046875,2878.260009765625,5178790000.0,US,0.011504630788313985,-0.010726434958995501,0.02980552259731839,2854.299951171875,2835.6929931640625,18.60695800781241,0.015650025746648165,0.058500951442697735,50.5780494471109,39.77359370315662
2020-05-08,2929.800048828125,2932.159912109375,2902.8798828125,2908.830078125,4876030000.0,US,0.016871538638701944,0.03500538354618543,0.032805283146891906,2874.11796875,2842.6919921875,31.425976562499727,0.015903693497894413,-0.05846153252014463,59.34324874460216,43.32088602127533
2020-05-11,2930.18994140625,2944.25,2903.43994140625,2915.4599609375,4819730000.0,US,0.00013307822091168653,0.03076255706546882,0.017964328843127486,2891.607958984375,2851.1199951171875,40.48796386718732,0.015406381741818055,-0.011546278427327139,69.98367256436487,45.6375208804925
2020-05-12,2870.1201171875,2945.820068359375,2869.590087890625,2939.5,5119630000.0,US,-0.020500317528877154,0.0005857454977518106,0.002350439465760301,2891.943994140625,2852.322998046875,39.62099609374991,0.016876527796030612,0.06222340255574488,57.34864285815633,42.14056767433158
2020-05-13,2820.0,2874.139892578125,2793.14990234375,2865.860107421875,6151650000.0,US,-0.01746272460422804,-0.00997743403517981,-0.04065643912372796,2886.260009765625,2854.154992675781,32.10501708984384,0.01490557194124909,0.20158097362504712,52.09275500007135,34.92236914543855
2020-05-14,2852.5,2852.800048828125,2766.639892578125,2794.5400390625,5651130000.0,US,0.01152482269503552,-0.00995767095877309,-0.020577295607886237,2880.522021484375,2856.802490234375,23.719531249999818,0.015535443562553054,-0.08136353661212847,51.503931941098,31.46170227356606
2020-05-15,2863.699951171875,2865.010009765625,2816.780029296875,2829.949951171875,5507700000.0,US,0.0039263632504382695,-0.022561299936727397,0.011654316651872332,2867.302001953125,2856.259484863281,11.042517089843841,0.012577872855176466,-0.02538076455505356,48.5022876733815,29.285259065455648
2020-05-18,2953.909912109375,2968.090087890625,2913.860107421875,2913.860107421875,6373670000.0,US,0.03150119163168075,0.008095028369301316,0.03910660920692721,2872.04599609375,2862.796984863281,9.249011230469023,0.015835060881794216,0.15722897035060002,57.96074271923874,34.44256957188827
2020-05-19,2922.93994140625,2964.2099609375,2922.35009765625,2948.590087890625,4984330000.0,US,-0.010484399194493177,0.01840334970736679,0.018999874884353174,2882.6099609375,2872.1159790039064,10.493981933593659,0.016334324277676258,-0.21798116312893512,48.41704352774623,35.62015057272538
2020-05-20,2971.610107421875,2980.2900390625,2953.6298828125,2953.6298828125,5005380000.0,US,0.01665110025908012,0.05376244944038122,0.04324860411234033,2912.931982421875,2880.7309814453124,32.20100097656268,0.016597562832522478,0.004223235620434362,55.42957336986468,40.019349494026756
2020-05-21,2948.510009765625,2978.5,2938.570068359375,2969.949951171875,4976620000.0,US,-0.007773596407737116,0.03365819798970193,0.02336536977028225,2932.133984375,2888.2664794921875,43.86750488281268,0.016794764226053582,-0.005745817500369621,62.11037326360566,41.167211519687044
2020-05-22,2955.449951171875,2956.760009765625,2933.590087890625,2948.050048828125,3970860000.0,US,0.002353711326488428,0.03203897110884624,0.008754830335268027,2950.483984375,2894.2019775390627,56.28200683593741,0.016018048067325086,-0.20209700559817712,61.7096387021238,42.15100516741586
2020-05-26,2991.77001953125,3021.719970703125,2988.169921875,3004.080078125,5848500000.0,US,0.012289184036080147,0.01281694721517046,0.021015729135786643,2958.056005859375,2899.8664794921874,58.18952636718768,0.01640269536997318,0.4728547468306614,62.536343882365436,45.338757721598995
2020-05-27,3036.1298828125,3036.25,2969.75,3015.64990234375,6398000000.0,US,0.014827297215913804,0.03872468941383489,0.05784070312279366,2980.693994140625,2908.5034790039062,72.19051513671866,0.014684068891959232,0.09395571514063428,68.18084652571463,50.85828220418898
2020-05-28,3029.72998046875,3068.669921875,3023.39990234375,3046.610107421875,5447020000.0,US,-0.0021079145460738413,0.01955837776352798,0.07437233349955674,2992.31796875,2913.0144775390627,79.30349121093741,0.012650813393295946,-0.14863707408565174,65.16148292570121,54.09258088872002
2020-05-29,3044.31005859375,3049.169921875,2998.610107421875,3025.169921875,7297550000.0,US,0.004812335824971425,0.032491003425740406,0.06724279004163014,3011.477978515625,2919.6084838867187,91.86949462890652,0.012577886162177193,0.3397325510095428,62.5606093796781,57.173219071601125
2020-06-01,3055.72998046875,3062.179931640625,3031.5400390625,3038.780029296875,4684170000.0,US,0.003751234813537785,0.03393054558650621,0.06705661646510586,3031.533984375,2930.859484863281,100.67449951171875,0.012582142901075257,-0.35811745037718135,63.445152275477476,59.84626874825608
2020-06-02,3080.820068359375,3081.070068359375,3051.639892578125,3064.780029296875,5197150000.0,US,0.008210832780053412,0.02976500474527688,0.04296344845512712,3049.343994140625,2942.7634887695312,106.58050537109375,0.009142309811374628,0.10951353174628586,74.39333718112292,63.26001816997859
2020-06-03,3122.8701171875,3130.93994140625,3098.89990234375,3098.89990234375,6005560000.0,US,0.013648979133831007,0.028569342459963787,0.06840037078731842,3066.692041015625,2955.484997558594,111.20704345703098,0.0079238667923371,0.1555487141991283,85.73182266986035,68.56811613431273
2020-06-04,3112.35009765625,3128.909912109375,3090.409912109375,3111.56005859375,6451290000.0,US,-0.0033687022311144066,0.02726979556597886,0.0473615262927205,3083.216064453125,2968.681506347656,114.53455810546893,0.007645008736789268,0.07421955654426893,82.33333090304612,71.10627547556487
2020-06-05,3193.929931640625,3211.719970703125,3163.840087890625,3163.840087890625,8639300000.0,US,0.026211650818398713,0.04914738320576606,0.08323523442761127,3113.1400390625,2984.318505859375,128.821533203125,0.008944895033513225,0.3391585248841704,84.96643524981232,78.79232695278642
2020-06-08,3232.389892578125,3233.1298828125,3196.0,3199.919921875,8498300000.0,US,0.012041579421169235,0.05781267102739074,0.09370483208366953,3148.472021484375,2999.447998046875,149.0240234375001,0.008780981073431567,-0.016320766728785907,83.11611168014939,86.98427497180273
2020-06-09,3207.179931640625,3222.7099609375,3193.110107421875,3213.320068359375,6410930000.0,US,-0.007799170822611612,0.04101500914610057,0.07200082583323875,3173.743994140625,3013.297497558594,160.44649658203116,0.0101448474477703,-0.24562206558958855,84.27055988687228,90.40014306038438
2020-06-10,3190.139892578125,3223.27001953125,3181.489990234375,3213.419921875,6598870000.0,US,-0.0053130910724373814,0.021541009669402866,0.0507257646115451,3187.19794921875,3029.298486328125,157.89946289062527,0.010418799080045948,0.029315559521005508,78.52349249930214,90.68687257140573
2020-06-11,3002.10009765625,3123.530029296875,2999.489990234375,3123.530029296875,7037320000.0,US,-0.05894405927443824,-0.03542339278702089,-0.00911958590059736,3165.14794921875,3038.4034912109373,126.74445800781268,0.022835754603493505,0.0664431940620136,54.88952160406514,74.8777240455729
2020-06-12,3041.31005859375,3088.419921875,2984.469970703125,3071.0400390625,5845330000.0,US,0.013060843963234703,-0.04778435229118472,-0.0009854449587128888,3134.623974609375,3047.843994140625,86.77998046875018,0.023202014613325852,-0.1693812417227013,57.39816772374912,64.76619175344649
2020-06-15,3066.590087890625,3079.760009765625,2965.659912109375,2993.760009765625,5757480000.0,US,0.008312217041285264,-0.051293256753522254,0.003554014095253688,3101.464013671875,3057.9885009765626,43.47551269531232,0.023325174499872047,-0.015029091599618849,56.57193220978683,58.1226153231446
2020-06-16,3124.739990234375,3153.449951171875,3076.06005859375,3131.0,5845810000.0,US,0.01896239819380252,-0.02570480707768652,0.01425591917102409,3084.976025390625,3066.5300048828126,18.44602050781259,0.023953973978772008,0.015341781473839244,57.599109580924335,56.89390673624848
2020-06-17,3113.489990234375,3141.159912109375,3108.030029296875,3136.1298828125,4560450000.0,US,-0.0036002995561740248,-0.024027128879857695,-0.003003687825983925,3069.646044921875,3076.057507324219,-6.411462402344114,0.023615086488564953,-0.21987714277405523,57.12390804645435,54.385443806500916
2020-06-18,3115.340087890625,3120.0,3093.510009765625,3101.639892578125,4448690000.0,US,0.0005942198825281686,0.037720258002983176,0.0009606857006949632,3092.29404296875,3083.244006347656,9.050036621094023,0.02358632213114234,-0.024506353539672565,56.17491710929519,51.94793284772095
2020-06-19,3097.739990234375,3155.530029296875,3083.110107421875,3140.2900390625,8346650000.0,US,-0.005649494809462974,0.018554481638980658,-0.030116484539421395,3103.580029296875,3090.7055053710938,12.874523925781432,0.021788515162451286,0.8762040061231509,53.61326800292468,48.04220641059783
2020-06-22,3117.860107421875,3120.919921875,3079.389892578125,3094.419921875,4686690000.0,US,0.006495095537691675,0.016718902123145085,-0.03543192156961672,3113.834033203125,3098.8260131835937,15.008020019531159,0.021435518431967133,-0.43849448581167294,53.21327363529696,46.03969839179081
2020-06-23,3131.2900390625,3154.89990234375,3127.1201171875,3138.699951171875,4711850000.0,US,0.004307419569164139,0.002096190034561518,-0.02366249920356156,3115.14404296875,3105.8020141601564,9.342028808593568,0.021500491989301533,0.005368394325206083,50.76860607022289,45.017446503467
2020-06-24,3050.330078125,3115.010009765625,3032.1298828125,3114.39990234375,5597680000.0,US,-0.025855145939064572,-0.020285888924480022,-0.04382560613670683,3102.512060546875,3106.5120239257812,-3.999963378906159,0.022776798162976186,0.1880004669079025,44.9836576010717,37.24517310872943
