Price,Close,High,Low,Open,Volume
Ticker,^STI,^STI,^STI,^STI,^STI
Date,,,,,
2020-05-13,2572.010009765625,2584.169921875,2567.449951171875,2573.7099609375,637426800
2020-05-14,2522.31005859375,2551.0,2521.469970703125,2546.639892578125,510416400
2020-05-15,2523.550048828125,2546.340087890625,2516.659912109375,2535.989990234375,522395500
2020-05-18,2539.280029296875,2551.6298828125,2524.659912109375,2526.969970703125,250959800
2020-05-19,2581.330078125,2596.409912109375,2579.610107421875,2583.5400390625,353410500
2020-05-20,2561.93994140625,2587.159912109375,2555.5,2583.3701171875,297329100
2020-05-21,2555.340087890625,2583.030029296875,2554.679931640625,2579.52001953125,239368000
2020-05-22,2499.830078125,2534.89990234375,2490.699951171875,2533.0400390625,364821400
2020-05-26,2530.300048828125,2544.4599609375,2516.889892578125,2517.330078125,298292000
2020-05-27,2519.47998046875,2537.7900390625,2509.590087890625,2527.330078125,321590200
2020-05-28,2515.239990234375,2531.56005859375,2509.10009765625,2526.7099609375,402054600
2020-05-29,2510.75,2516.780029296875,2489.93994140625,2494.31005859375,1472751700
2020-06-01,2550.860107421875,2578.27001953125,2516.4599609375,2519.419921875,658080300
2020-06-02,2611.6298828125,2611.6298828125,2562.090087890625,2565.2900390625,528974200
2020-06-03,2700.389892578125,2700.389892578125,2637.409912109375,2637.409912109375,602716000
2020-06-04,2707.199951171875,2755.550048828125,2684.070068359375,2733.570068359375,473130700
2020-06-05,2751.5,2755.800048828125,2702.60009765625,2714.550048828125,382718200
2020-06-08,2796.969970703125,2798.97998046875,2766.35009765625,2775.679931640625,418135200
2020-06-09,2794.169921875,2839.389892578125,2783.300048828125,2810.43994140625,497198700
2020-06-10,2800.570068359375,2822.75,2789.18994140625,2805.81005859375,332586800
2020-06-11,2704.2099609375,2785.18994140625,2697.239990234375,2785.18994140625,488930800
2020-06-12,2684.6298828125,2690.77001953125,2609.030029296875,2629.699951171875,455535800
2020-06-15,2613.8798828125,2661.610107421875,2606.14990234375,2652.800048828125,367135600
2020-06-16,2666.85009765625,2688.989990234375,2663.75,2664.60009765625,330759200
2020-06-17,2669.6201171875,2679.570068359375,2644.179931640625,2677.989990234375,240791200
2020-06-18,2665.659912109375,2678.030029296875,2645.610107421875,2651.0400390625,211475700
2020-06-19,2634.830078125,2658.929931640625,2634.830078125,2656.360107421875,475697600
2020-06-22,2629.68994140625,2652.3798828125,2627.4599609375,2638.14990234375,275133500
2020-06-23,2634.919921875,2641.080078125,2583.989990234375,2635.68994140625,307649600
2020-06-24,2628.6201171875,2647.489990234375,2615.719970703125,2644.449951171875,277879600
2020-06-25,2590.14990234375,2605.330078125,2574.85009765625,2604.030029296875,307390600
2020-06-26,2604.510009765625,2619.64990234375,2600.5,2603.429931640625,196494800
2020-06-29,2574.10009765625,2598.06005859375,2572.22998046875,2589.739990234375,232450900
2020-06-30,2589.909912109375,2610.989990234375,2589.909912109375,2595.27001953125,335570700
2020-07-01,2610.169921875,2619.35009765625,2597.2900390625,2604.080078125,149432000
2020-07-02,2636.68994140625,2636.68994140625,2597.610107421875,2607.489990234375,216004700
2020-07-03,2652.93994140625,2660.27001953125,2637.1298828125,2648.639892578125,208612100
2020-07-06,2689.610107421875,2696.010009765625,2653.3701171875,2662.409912109375,214752500
2020-07-07,2661.419921875,2707.669921875,2657.93994140625,2705.10009765625,223671600
2020-07-08,2669.489990234375,2677.39990234375,2653.02001953125,2665.510009765625,186970000
2020-07-09,2652.64990234375,2679.97998046875,2652.070068359375,2678.919921875,171603800
2020-07-13,2631.080078125,2670.929931640625,2629.679931640625,2669.97998046875,218372600
2020-07-14,2620.18994140625,2631.81005859375,2604.949951171875,2617.97998046875,196496400
2020-07-15,2648.89990234375,2658.89990234375,2641.800048828125,2643.760009765625,230774500
2020-07-16,2623.669921875,2661.949951171875,2621.02001953125,2651.929931640625,206579000
2020-07-17,2618.47998046875,2640.3798828125,2618.47998046875,2635.800048828125,171927300
2020-07-20,2616.300048828125,2619.780029296875,2595.719970703125,2618.010009765625,190816900
2020-07-21,2629.449951171875,2644.510009765625,2622.969970703125,2629.330078125,235880500
2020-07-22,2594.530029296875,2622.02001953125,2591.800048828125,2622.02001953125,209998700
2020-07-23,2612.35009765625,2622.81005859375,2592.570068359375,2596.8798828125,232813400
2020-07-24,2579.510009765625,2603.830078125,2572.929931640625,2603.639892578125,264577100
2020-07-27,2575.7900390625,2598.679931640625,2570.860107421875,2589.949951171875,209530200
2020-07-28,2582.969970703125,2603.31005859375,2580.889892578125,2587.81005859375,199326600
2020-07-29,2573.449951171875,2586.159912109375,2564.4599609375,2581.47998046875,250386700
2020-07-30,2529.820068359375,2581.659912109375,2511.02001953125,2581.659912109375,687694900
